,Area.of.residence,Area.of.workplace,All.categories..Method.of.travel.to.work,Work.mainly.at.or.from.home,Underground..metro..light.rail..tram,Train,Bus..minibus.or.coach,Taxi,Motorcycle..scooter.or.moped,Driving.a.car.or.van,Passenger.in.a.car.or.van,Bicycle,On.foot,Other.method.of.travel.to.work,dist,p_cycle,pc,ecp,lon_origin,lat_origin,lon_dest,lat_dest,fastest_time,fastest_distance,quietest_time,quietest_distance
912320,E02002335,E02002419,17,0,0,0,0,0,0,17,0,0,0,0,14995.8491587934,0.0149485252,0.2541249276,0.2541249276,-1.4710718403,53.8916514302,-1.5759700333,53.7720065627,,,,
912321,E02002335,E02002420,15,0,0,0,1,0,0,12,0,2,0,0,14991.6050226424,0.0149612193,0.2244182888,-1.7755817112,-1.4710718403,53.8916514302,-1.5544406537,53.7662624593,,,,
912322,E02002335,E02002422,11,0,0,0,6,0,0,5,0,0,0,0,16658.5025469732,0.0107196871,0.1179165579,0.1179165579,-1.4710718403,53.8916514302,-1.5870012411,53.7585630809,,,,
912323,E02002335,E02002423,1,0,0,0,0,0,0,1,0,0,0,0,15071.4454471811,0.0147242145,0.0147242145,0.0147242145,-1.4710718403,53.8916514302,-1.5221683155,53.7596112618,,,,
912324,E02002335,E02002424,3,0,0,0,0,0,0,3,0,0,0,0,17707.2828163126,0.0086913294,0.0260739883,0.0260739883,-1.4710718403,53.8916514302,-1.6160378671,53.7575906876,,,,
912325,E02002335,E02002425,1,0,0,0,0,0,0,1,0,0,0,0,19230.9712875621,0.0064082628,0.0064082628,0.0064082628,-1.4710718403,53.8916514302,-1.6522103299,53.7560427315,,,,
912326,E02002335,E02002426,3,0,0,0,0,0,0,2,1,0,0,0,15636.0778670301,0.0131519088,0.0394557263,0.0394557263,-1.4710718403,53.8916514302,-1.4497412823,53.7516900235,,,,
912327,E02002335,E02002427,3,0,0,0,0,0,0,3,0,0,0,0,15626.8504026843,0.0131762029,0.0395286088,0.0395286088,-1.4710718403,53.8916514302,-1.4787898939,53.7512783244,,,,
912328,E02002335,E02002428,4,0,0,0,0,0,0,4,0,0,0,0,16038.9316559134,0.0121338145,0.0485352581,0.0485352581,-1.4710718403,53.8916514302,-1.5367152244,53.7528293516,,,,
912329,E02002335,E02002429,1,0,0,0,0,0,0,1,0,0,0,0,16369.3584994144,0.0113578686,0.0113578686,0.0113578686,-1.4710718403,53.8916514302,-1.4668471226,53.7445513485,,,,
912330,E02002335,E02002430,2,0,0,0,0,0,0,2,0,0,0,0,16915.9446835782,0.0101817157,0.0203634315,0.0203634315,-1.4710718403,53.8916514302,-1.5552160268,53.7479997938,,,,
912331,E02002335,E02002431,1,0,0,0,0,0,0,0,0,0,1,0,18003.1253151712,0.0081919946,0.0081919946,0.0081919946,-1.4710718403,53.8916514302,-1.582351837,53.7438491095,,,,
912332,E02002335,E02002433,4,0,0,0,0,0,0,4,0,0,0,0,18721.4015812584,0.0070957936,0.0283831744,0.0283831744,-1.4710718403,53.8916514302,-1.5993137073,53.7414729237,,,,
912333,E02002335,E02002434,2,0,0,0,0,0,0,2,0,0,0,0,17720.1850000037,0.0086689309,0.0173378618,0.0173378618,-1.4710718403,53.8916514302,-1.517214909,53.734746307,,,,
912334,E02002335,E02002435,14,0,0,0,2,0,0,11,1,0,0,0,19994.3553070577,0.0055008983,0.0770125767,0.0770125767,-1.4710718403,53.8916514302,-1.6099686404,53.731849243,,,,
912335,E02002335,E02002436,2,0,0,0,0,0,0,2,0,0,0,0,18924.3781972358,0.0068135061,0.0136270122,0.0136270122,-1.4710718403,53.8916514302,-1.548726411,53.7278916122,,,,
912494,E02002335,E02006852,12,0,0,0,0,0,0,12,0,0,0,0,10033.9934064518,0.0403254907,0.4839058888,0.4839058888,-1.4710718403,53.8916514302,-1.5867043323,53.832819017,,,,
912496,E02002335,E02006861,20,0,0,0,1,0,0,18,1,0,0,0,10265.0107347381,0.0385047006,0.7700940123,0.7700940123,-1.4710718403,53.8916514302,-1.5650215028,53.8179856472,,,,
912498,E02002335,E02006875,378,0,0,3,50,0,3,294,21,4,3,0,11694.7650066023,0.0289285638,10.9349971115,6.9349971115,-1.4710718403,53.8916514302,-1.5455825172,53.7962246679,,,,
912499,E02002335,E02006876,54,0,0,0,6,0,1,44,1,1,1,0,13352.047722874,0.0207671608,1.1214266817,0.1214266817,-1.4710718403,53.8916514302,-1.5182092462,53.7749327017,,,,
912634,E02002336,E02002331,29,0,0,1,2,0,0,23,1,0,1,1,18636.5246219512,0.0072172757,0.2093009943,0.2093009943,-1.6243652108,53.8858954673,-1.347653388,53.9226868903,,,,
912635,E02002336,E02002332,15,0,0,0,1,0,0,10,2,1,1,0,6021.7600033697,0.0899658788,1.349488182,0.349488182,-1.6243652108,53.8858954673,-1.7052666419,53.9113271892,,,,
912636,E02002336,E02002333,97,0,0,0,11,0,1,65,11,2,7,0,4478.9199364232,0.1224862143,11.8811627876,9.8811627876,-1.6243652108,53.8858954673,-1.6876952052,53.9007791557,,,,
912637,E02002336,E02002334,5,0,0,0,0,0,0,5,0,0,0,0,17536.6432510159,0.0089930659,0.0449653295,0.0449653295,-1.6243652108,53.8858954673,-1.3576524285,53.8825638629,,,,
912638,E02002336,E02002335,17,0,0,0,1,0,0,12,2,0,2,0,10095.8717524053,0.0398295112,0.6771016899,0.6771016899,-1.6243652108,53.8858954673,-1.4710718403,53.8916514302,,,,
912639,E02002336,E02002336,180,0,0,0,2,0,3,111,10,4,50,0,0,0.3,54,50,-1.6243652108,53.8858954673,-1.6243652108,53.8858954673,,,,
912640,E02002336,E02002337,6,0,0,0,2,0,0,3,1,0,0,0,7847.4505501709,0.0624453869,0.3746723212,0.3746723212,-1.6243652108,53.8858954673,-1.7433977723,53.8804538587,,,,
912641,E02002336,E02002338,24,0,0,0,1,0,0,21,1,0,1,0,5914.3647560282,0.0919191626,2.2060599025,2.2060599025,-1.6243652108,53.8858954673,-1.7105896018,53.87071637,,,,
912642,E02002336,E02002339,35,0,0,1,2,0,0,28,4,0,0,0,4998.9970178438,0.1103859732,3.8635090607,3.8635090607,-1.6243652108,53.8858954673,-1.6941821605,53.8680881823,,,,
912643,E02002336,E02002340,21,0,0,0,0,0,0,16,3,0,2,0,4046.5529009542,0.1335494598,2.8045386554,2.8045386554,-1.6243652108,53.8858954673,-1.6785346758,53.8686194272,,,,
912644,E02002336,E02002341,19,0,0,0,1,0,1,15,1,0,1,0,4883.9809493352,0.1129546358,2.1461380797,2.1461380797,-1.6243652108,53.8858954673,-1.5553319814,53.869697221,,,,
912645,E02002336,E02002342,6,0,0,0,0,0,0,6,0,0,0,0,2567.4350770218,0.1795215864,1.0771295185,1.0771295185,-1.6243652108,53.8858954673,-1.6224194963,53.8628501517,,,,
912646,E02002336,E02002343,15,0,0,0,0,0,0,13,1,0,1,0,4815.1070306371,0.1145213271,1.7178199065,1.7178199065,-1.6243652108,53.8858954673,-1.6775621599,53.8561494482,,,,
912647,E02002336,E02002344,4,0,0,0,0,0,0,2,0,1,1,0,7411.6382417029,0.0681325332,0.2725301329,-0.7274698671,-1.6243652108,53.8858954673,-1.5253058419,53.8541243112,,,,
912648,E02002336,E02002345,28,0,0,0,1,0,0,25,1,0,1,0,3892.5411703808,0.1377271068,3.8563589911,3.8563589911,-1.6243652108,53.8858954673,-1.5896573219,53.8575607216,,,,
912649,E02002336,E02002346,7,0,0,0,0,0,0,5,1,1,0,0,4003.7671999492,0.1346971648,0.9428801533,-0.0571198467,-1.6243652108,53.8858954673,-1.6186437517,53.8500711391,,,,
912650,E02002336,E02002347,12,0,0,0,0,0,0,12,0,0,0,0,6268.6092038178,0.0856321361,1.0275856327,1.0275856327,-1.6243652108,53.8858954673,-1.5519706135,53.8492478781,,,,
912651,E02002336,E02002348,39,0,0,0,0,0,0,37,2,0,0,0,4611.1001716501,0.1192905889,4.6523329687,4.6523329687,-1.6243652108,53.8858954673,-1.604851375,53.8460916699,,,,
912652,E02002336,E02002349,8,0,0,0,1,0,0,6,0,0,1,0,9579.893735696,0.0441593078,0.3532744626,0.3532744626,-1.6243652108,53.8858954673,-1.4977270094,53.8433559571,,,,
912653,E02002336,E02002350,24,0,0,0,1,0,1,21,1,0,0,0,4528.9309531878,0.1212671889,2.910412534,2.910412534,-1.6243652108,53.8858954673,-1.645681837,53.8471890098,,,,
912654,E02002336,E02002351,2,0,0,0,0,0,0,2,0,0,0,0,12894.3776717506,0.0227577772,0.0455155543,0.0455155543,-1.6243652108,53.8858954673,-1.4409663716,53.8449366971,,,,
912655,E02002336,E02002352,12,0,0,0,0,0,0,12,0,0,0,0,7827.9317440439,0.0626896352,0.7522756222,0.7522756222,-1.6243652108,53.8858954673,-1.5316182735,53.8418058636,,,,
912656,E02002336,E02002353,5,0,0,0,0,0,0,5,0,0,0,0,8612.82727302,0.0535822052,0.2679110259,0.2679110259,-1.6243652108,53.8858954673,-1.5182369926,53.84054915,,,,
912657,E02002336,E02002354,12,0,0,2,0,0,0,9,0,0,1,0,7184.3713388373,0.071300847,0.8556101641,0.8556101641,-1.6243652108,53.8858954673,-1.5485327985,53.8394232219,,,,
912658,E02002336,E02002356,30,0,0,0,1,0,0,28,0,1,0,0,5953.3038905544,0.0912060923,2.7361827694,1.7361827694,-1.6243652108,53.8858954673,-1.6698365717,53.8396256342,,,,
912659,E02002336,E02002357,22,0,0,0,0,0,0,20,1,1,0,0,5561.4921745313,0.0986407083,2.1700955832,1.1700955832,-1.6243652108,53.8858954673,-1.6291347025,53.835990229,,,,
912660,E02002336,E02002358,9,0,0,0,0,0,0,8,1,0,0,0,12175.3294034884,0.0262775929,0.2364983358,0.2364983358,-1.6243652108,53.8858954673,-1.4598015075,53.8357920354,,,,
912661,E02002336,E02002359,4,0,0,0,0,0,0,3,0,0,1,0,17836.3560509476,0.008469837,0.033879348,0.033879348,-1.6243652108,53.8858954673,-1.3697425356,53.8308039574,,,,
912662,E02002336,E02002360,2,0,0,0,0,0,0,2,0,0,0,0,6927.7032522918,0.0750565496,0.1501130992,0.1501130992,-1.6243652108,53.8858954673,-1.5647986011,53.834548605,,,,
912663,E02002336,E02002361,4,0,0,0,0,0,0,2,2,0,0,0,9601.0680345983,0.0439726948,0.1758907791,0.1758907791,-1.6243652108,53.8858954673,-1.5143714712,53.8291749544,,,,
912664,E02002336,E02002362,16,0,0,0,0,1,0,15,0,0,0,0,6194.4738354081,0.0869112695,1.3905803122,1.3905803122,-1.6243652108,53.8858954673,-1.6131811509,53.8306166402,,,,
912665,E02002336,E02002363,10,0,0,0,0,0,0,9,1,0,0,0,8657.5755362335,0.0531048025,0.5310480254,0.5310480254,-1.6243652108,53.8858954673,-1.5348689623,53.828844426,,,,
912666,E02002336,E02002364,13,0,0,0,4,0,0,9,0,0,0,0,12298.9614640052,0.0256358095,0.3332655232,0.3332655232,-1.6243652108,53.8858954673,-1.4664255759,53.8267392129,,,,
912667,E02002336,E02002366,6,0,0,0,0,0,0,5,1,0,0,0,10789.2499188194,0.0346720016,0.2080320096,0.2080320096,-1.6243652108,53.8858954673,-1.4940384943,53.827020389,,,,
912668,E02002336,E02002367,4,0,0,0,0,0,0,3,0,0,1,0,8543.470044035,0.0543306468,0.2173225873,0.2173225873,-1.6243652108,53.8858954673,-1.5512470911,53.822437902,,,,
912669,E02002336,E02002368,8,0,0,0,0,0,0,7,1,0,0,0,7934.6201055077,0.0613661545,0.490929236,0.490929236,-1.6243652108,53.8858954673,-1.6852862057,53.8243425956,,,,
912670,E02002336,E02002369,5,0,0,0,0,0,0,5,0,0,0,0,12012.2468771562,0.0271488069,0.1357440343,0.1357440343,-1.6243652108,53.8858954673,-1.479266593,53.820355325,,,,
912671,E02002336,E02002371,16,0,0,0,0,0,0,15,0,0,1,0,9630.7179692208,0.0437127089,0.699403342,0.699403342,-1.6243652108,53.8858954673,-1.530848943,53.8193025853,,,,
912672,E02002336,E02002373,16,0,0,0,1,0,0,13,1,1,0,0,8016.8782915112,0.06036484,0.9658374401,-0.0341625599,-1.6243652108,53.8858954673,-1.5813803838,53.8184752721,,,,
912673,E02002336,E02002374,8,0,0,0,0,0,0,8,0,0,0,0,7816.4151818435,0.0628341954,0.5026735633,0.5026735633,-1.6243652108,53.8858954673,-1.5978264373,53.8174200785,,,,
912674,E02002336,E02002376,1,0,0,0,0,0,0,1,0,0,0,0,11296.6592160627,0.0313260692,0.0313260692,0.0313260692,-1.6243652108,53.8858954673,-1.5006442299,53.815492733,,,,
912675,E02002336,E02002377,2,0,0,0,0,0,0,2,0,0,0,0,10452.39629827,0.0370883615,0.0741767231,0.0741767231,-1.6243652108,53.8858954673,-1.5194226834,53.8153651938,,,,
912676,E02002336,E02002379,4,0,0,0,0,0,0,4,0,0,0,0,13217.6336073162,0.0213330125,0.0853320498,0.0853320498,-1.6243652108,53.8858954673,-1.4640100536,53.814328863,,,,
912677,E02002336,E02002381,6,0,0,0,0,0,0,5,1,0,0,0,7858.5024233933,0.0623075116,0.3738450696,0.3738450696,-1.6243652108,53.8858954673,-1.6550978034,53.8176424986,,,,
912678,E02002336,E02002382,1,0,0,0,1,0,0,0,0,0,0,0,11132.6160009173,0.0323708807,0.0323708807,0.0323708807,-1.6243652108,53.8858954673,-1.5121470392,53.8110109367,,,,
912679,E02002336,E02002383,4,0,0,0,0,0,0,3,0,1,0,0,9038.7744700741,0.0492065911,0.1968263645,-0.8031736355,-1.6243652108,53.8858954673,-1.5711081108,53.8110117037,,,,
912680,E02002336,E02002384,31,0,0,0,3,0,0,26,1,0,1,0,9960.3838155668,0.0409235508,1.2686300748,1.2686300748,-1.6243652108,53.8858954673,-1.5450850219,53.8096337814,,,,
912681,E02002336,E02002385,7,0,0,0,0,0,0,6,0,1,0,0,9104.069618205,0.0485681784,0.3399772488,-0.6600227512,-1.6243652108,53.8858954673,-1.5824764839,53.8079116016,,,,
912682,E02002336,E02002386,2,0,0,0,0,0,0,2,0,0,0,0,15814.8044615399,0.0126900926,0.0253801853,0.0253801853,-1.6243652108,53.8858954673,-1.4237982697,53.8075625094,,,,
912683,E02002336,E02002387,12,0,0,0,0,0,0,10,2,0,0,0,8616.2726194267,0.053545296,0.6425435526,0.6425435526,-1.6243652108,53.8858954673,-1.6352400439,53.808721822,,,,
912684,E02002336,E02002388,8,0,0,0,0,0,0,8,0,0,0,0,8623.325829795,0.053469816,0.4277585284,0.4277585284,-1.6243652108,53.8858954673,-1.6102509195,53.8088425684,,,,
912685,E02002336,E02002389,1,0,0,0,0,0,0,0,0,0,1,0,12281.0470214103,0.0257278245,0.0257278245,0.0257278245,-1.6243652108,53.8858954673,-1.4912905295,53.8084967192,,,,
912686,E02002336,E02002390,9,0,0,0,1,0,0,8,0,0,0,0,13505.9937379101,0.0201374996,0.1812374961,0.1812374961,-1.6243652108,53.8858954673,-1.4693922426,53.8062954254,,,,
912687,E02002336,E02002391,13,0,0,0,0,0,0,13,0,0,0,0,9377.8063537645,0.0459806752,0.5977487776,0.5977487776,-1.6243652108,53.8858954673,-1.6682097793,53.8056954082,,,,
912688,E02002336,E02002392,91,0,0,2,18,0,0,65,3,3,0,0,9960.5690067045,0.0409220351,3.7239051935,0.7239051935,-1.6243652108,53.8858954673,-1.5609149148,53.8046175701,,,,
912689,E02002336,E02002393,49,0,0,0,5,0,0,42,2,0,0,0,11212.9123552695,0.0318551799,1.560903816,1.560903816,-1.6243652108,53.8858954673,-1.523831007,53.804524144,,,,
912690,E02002336,E02002394,4,0,0,0,0,0,0,3,0,1,0,0,11909.8279864258,0.0277106517,0.1108426068,-0.8891573932,-1.6243652108,53.8858954673,-1.5096383515,53.8031039327,,,,
912691,E02002336,E02002395,11,0,0,0,0,0,0,10,0,0,1,0,10142.6381906071,0.0394587111,0.4340458221,0.4340458221,-1.6243652108,53.8858954673,-1.6932426898,53.8043391989,,,,
912692,E02002336,E02002396,9,0,0,0,1,0,0,8,0,0,0,0,9466.7599166516,0.0451698799,0.4065289193,0.4065289193,-1.6243652108,53.8858954673,-1.611086847,53.8011739849,,,,
912693,E02002336,E02002398,1,0,0,0,0,0,0,1,0,0,0,0,15722.6886345996,0.0129260512,0.0129260512,0.0129260512,-1.6243652108,53.8858954673,-1.460795059,53.7829085208,,,,
912694,E02002336,E02002399,7,0,0,0,0,0,0,7,0,0,0,0,13581.343000864,0.0198363056,0.1388541392,0.1388541392,-1.6243652108,53.8858954673,-1.5026560497,53.78732075,,,,
912695,E02002336,E02002400,31,0,0,2,1,1,1,24,1,0,1,0,10302.3167420804,0.0382184784,1.1847728302,1.1847728302,-1.6243652108,53.8858954673,-1.5794874121,53.7971878792,,,,
912696,E02002336,E02002401,3,0,0,0,0,0,0,3,0,0,0,0,14764.2137943908,0.0156573384,0.0469720153,0.0469720153,-1.6243652108,53.8858954673,-1.4836544556,53.7825528843,,,,
912697,E02002336,E02002402,10,0,0,0,1,0,0,7,2,0,0,0,16142.6089232824,0.011884805,0.1188480496,0.1188480496,-1.6243652108,53.8858954673,-1.4368532119,53.7923560633,,,,
912698,E02002336,E02002403,5,0,0,0,0,0,0,4,1,0,0,0,18576.9479605817,0.0073037863,0.0365189314,0.0365189314,-1.6243652108,53.8858954673,-1.3874627589,53.795090583,,,,
912699,E02002336,E02002404,6,0,0,0,0,0,0,5,1,0,0,0,12521.6736268582,0.0245189858,0.147113915,0.147113915,-1.6243652108,53.8858954673,-1.5185093357,53.7923791487,,,,
912700,E02002336,E02002405,4,0,0,0,0,0,0,4,0,0,0,0,11401.9692005314,0.0306731793,0.1226927172,0.1226927172,-1.6243652108,53.8858954673,-1.68442047,53.7897676905,,,,
912701,E02002336,E02002406,2,0,0,0,0,0,1,1,0,0,0,0,20046.9618985704,0.005443325,0.0108866501,0.0108866501,-1.6243652108,53.8858954673,-1.3695940677,53.7871307636,,,,
912702,E02002336,E02002407,2,0,0,0,0,0,0,2,0,0,0,0,10618.514875106,0.0358763929,0.0717527858,0.0717527858,-1.6243652108,53.8858954673,-1.609748378,53.7908519873,,,,
912703,E02002336,E02002408,8,0,0,0,0,0,0,8,0,0,0,0,10988.6058002635,0.0333167847,0.2665342775,0.2665342775,-1.6243652108,53.8858954673,-1.6531563541,53.7886108817,,,,
912704,E02002336,E02002409,2,0,0,0,0,0,0,2,0,0,0,0,11496.7341338696,0.0300973055,0.0601946109,0.0601946109,-1.6243652108,53.8858954673,-1.6306694818,53.782634954,,,,
912705,E02002336,E02002410,5,0,0,0,0,0,0,5,0,0,0,0,11191.8593368367,0.0319895922,0.1599479612,0.1599479612,-1.6243652108,53.8858954673,-1.5870002098,53.7877647368,,,,
912706,E02002336,E02002411,26,0,0,1,1,0,1,19,1,2,1,0,11992.9486972573,0.0272537938,0.7085986401,-1.2914013599,-1.6243652108,53.8858954673,-1.5612145536,53.7847868814,,,,
912707,E02002336,E02002412,7,0,0,0,0,0,0,5,1,1,0,0,12253.070360598,0.0258721837,0.1811052858,-0.8188947142,-1.6243652108,53.8858954673,-1.6064431662,53.7762799407,,,,
912708,E02002336,E02002414,4,0,0,0,0,0,0,4,0,0,0,0,12706.5533182033,0.0236289301,0.0945157202,0.0945157202,-1.6243652108,53.8858954673,-1.5451628768,53.781746077,,,,
912709,E02002336,E02002415,4,0,0,0,1,0,0,3,0,0,0,0,13359.5526335896,0.020736013,0.0829440521,0.0829440521,-1.6243652108,53.8858954673,-1.5495116861,53.7742881837,,,,
912710,E02002336,E02002416,7,0,0,0,0,0,0,6,0,0,1,0,19136.0739545632,0.0065310497,0.045717348,0.045717348,-1.6243652108,53.8858954673,-1.4119631696,53.7684705358,,,,
912711,E02002336,E02002419,7,0,0,1,0,0,0,6,0,0,0,0,13065.9615069556,0.0219900521,0.1539303646,0.1539303646,-1.6243652108,53.8858954673,-1.5759700333,53.7720065627,,,,
912712,E02002336,E02002420,14,0,0,0,3,0,0,8,2,0,1,0,14084.1751285111,0.0179384679,0.2511385499,0.2511385499,-1.6243652108,53.8858954673,-1.5544406537,53.7662624593,,,,
912713,E02002336,E02002421,1,0,0,0,1,0,0,0,0,0,0,0,14656.5064643912,0.0159982794,0.0159982794,0.0159982794,-1.6243652108,53.8858954673,-1.5311318696,53.766273027,,,,
912714,E02002336,E02002422,14,0,0,0,2,0,0,12,0,0,0,0,14379.3023886099,0.0169102847,0.2367439853,0.2367439853,-1.6243652108,53.8858954673,-1.5870012411,53.7585630809,,,,
912715,E02002336,E02002424,1,0,0,0,0,0,0,1,0,0,0,0,14286.026015141,0.0172287116,0.0172287116,0.0172287116,-1.6243652108,53.8858954673,-1.6160378671,53.7575906876,,,,
912716,E02002336,E02002425,3,0,0,0,0,0,0,3,0,0,0,0,14563.407447006,0.0162989548,0.0488968645,0.0488968645,-1.6243652108,53.8858954673,-1.6522103299,53.7560427315,,,,
912717,E02002336,E02002427,6,0,0,0,1,0,0,5,0,0,0,0,17782.0890501199,0.0085622642,0.0513735852,0.0513735852,-1.6243652108,53.8858954673,-1.4787898939,53.7512783244,,,,
912718,E02002336,E02002428,4,0,0,0,0,0,0,3,1,0,0,0,15890.2546493625,0.0125000363,0.050000145,0.050000145,-1.6243652108,53.8858954673,-1.5367152244,53.7528293516,,,,
912719,E02002336,E02002429,3,0,0,0,0,0,0,2,0,1,0,0,18838.7063860276,0.0069312571,0.0207937713,-0.9792062287,-1.6243652108,53.8858954673,-1.4668471226,53.7445513485,,,,
912720,E02002336,E02002431,7,0,0,0,0,0,0,7,0,0,0,0,16044.7458675918,0.012119713,0.0848379911,0.0848379911,-1.6243652108,53.8858954673,-1.582351837,53.7438491095,,,,
912721,E02002336,E02002432,1,0,0,0,0,0,0,1,0,0,0,0,22547.5958674073,0.0033011249,0.0033011249,0.0033011249,-1.6243652108,53.8858954673,-1.3907128949,53.7377548683,,,,
912722,E02002336,E02002433,3,0,0,0,0,2,0,1,0,0,0,0,16153.2674992228,0.0118594969,0.0355784908,0.0355784908,-1.6243652108,53.8858954673,-1.5993137073,53.7414729237,,,,
912723,E02002336,E02002434,1,0,0,0,0,0,0,1,0,0,0,0,18237.5857851401,0.0078167223,0.0078167223,0.0078167223,-1.6243652108,53.8858954673,-1.517214909,53.734746307,,,,
912724,E02002336,E02002435,9,0,0,0,1,0,0,8,0,0,0,0,17165.7182674362,0.0096855862,0.0871702758,0.0871702758,-1.6243652108,53.8858954673,-1.6099686404,53.731849243,,,,
912725,E02002336,E02002436,1,0,0,0,0,0,0,1,0,0,0,0,18272.1174410637,0.0077629234,0.0077629234,0.0077629234,-1.6243652108,53.8858954673,-1.548726411,53.7278916122,,,,
912830,E02002336,E02006852,45,0,0,0,2,0,0,39,4,0,0,0,6404.2278705279,0.0833406896,3.7503310322,3.7503310322,-1.6243652108,53.8858954673,-1.5867043323,53.832819017,,,,
912832,E02002336,E02006861,30,0,0,0,1,0,0,28,0,0,1,0,8505.0516114931,0.0547497144,1.6424914322,1.6424914322,-1.6243652108,53.8858954673,-1.5650215028,53.8179856472,,,,
912835,E02002336,E02006875,369,0,0,36,49,1,0,258,18,7,0,0,11243.7219145417,0.0316594946,11.6823535165,4.6823535165,-1.6243652108,53.8858954673,-1.5455825172,53.7962246679,,,,
912836,E02002336,E02006876,33,0,0,1,1,0,0,31,0,0,0,0,14186.4169088442,0.0175753806,0.5799875596,0.5799875596,-1.6243652108,53.8858954673,-1.5182092462,53.7749327017,,,,
912977,E02002337,E02002330,1,0,0,0,0,0,0,0,0,0,1,0,23165.9886840322,0.0029170847,0.0029170847,0.0029170847,-1.7433977723,53.8804538587,-1.400577159,53.9291452967,,,,
912978,E02002337,E02002331,14,0,0,0,0,0,1,12,0,0,1,0,26424.3170575784,0.0015203173,0.0212844422,0.0212844422,-1.7433977723,53.8804538587,-1.347653388,53.9226868903,,,,
912979,E02002337,E02002332,16,0,0,0,0,0,0,14,2,0,0,0,4251.6498859021,0.1281821754,2.0509148066,2.0509148066,-1.7433977723,53.8804538587,-1.7052666419,53.9113271892,,,,
912980,E02002337,E02002333,77,0,0,3,9,1,0,55,5,2,2,0,4303.0063477386,0.1268723173,9.7691684318,7.7691684318,-1.7433977723,53.8804538587,-1.6876952052,53.9007791557,,,,
912981,E02002337,E02002334,5,0,0,0,0,0,0,5,0,0,0,0,25359.3068004324,0.0018812212,0.0094061058,0.0094061058,-1.7433977723,53.8804538587,-1.3576524285,53.8825638629,,,,
912982,E02002337,E02002335,6,0,0,0,0,0,0,4,0,1,1,0,17943.016004548,0.008291072,0.049746432,-0.950253568,-1.7433977723,53.8804538587,-1.4710718403,53.8916514302,,,,
912983,E02002337,E02002336,77,0,0,0,3,1,0,65,8,0,0,0,7847.4505501709,0.0624453869,4.8082947888,4.8082947888,-1.7433977723,53.8804538587,-1.6243652108,53.8858954673,,,,
912984,E02002337,E02002337,137,0,0,2,0,1,0,56,14,0,64,0,0,0.3,41.1,41.1,-1.7433977723,53.8804538587,-1.7433977723,53.8804538587,,,,
912985,E02002337,E02002338,224,0,0,6,1,0,2,95,20,1,99,0,2413.9818884975,0.1851166371,41.4661266992,40.4661266992,-1.7433977723,53.8804538587,-1.7105896018,53.87071637,,,,
912986,E02002337,E02002339,94,0,0,0,1,4,0,63,6,0,20,0,3516.3468595724,0.1484893298,13.9579970051,13.9579970051,-1.7433977723,53.8804538587,-1.6941821605,53.8680881823,,,,
912987,E02002337,E02002340,37,0,0,0,1,0,0,29,3,2,1,1,4463.3867415429,0.1228673264,4.5460910781,2.5460910781,-1.7433977723,53.8804538587,-1.6785346758,53.8686194272,,,,
912988,E02002337,E02002341,4,0,0,0,0,0,0,4,0,0,0,0,12422.9223286439,0.0250080559,0.1000322236,0.1000322236,-1.7433977723,53.8804538587,-1.5553319814,53.869697221,,,,
912989,E02002337,E02002342,4,0,0,0,1,0,0,3,0,0,0,0,8192.411070601,0.0582824058,0.2331296232,0.2331296232,-1.7433977723,53.8804538587,-1.6224194963,53.8628501517,,,,
912990,E02002337,E02002343,49,0,0,2,0,1,0,41,3,0,2,0,5104.5447097893,0.1080801988,5.2959297395,5.2959297395,-1.7433977723,53.8804538587,-1.6775621599,53.8561494482,,,,
912991,E02002337,E02002344,1,0,0,0,0,0,0,1,0,0,0,0,14637.9488187721,0.0160577679,0.0160577679,0.0160577679,-1.7433977723,53.8804538587,-1.5253058419,53.8541243112,,,,
912992,E02002337,E02002345,4,0,0,0,1,0,0,3,0,0,0,0,10425.8491863178,0.037285803,0.149143212,0.149143212,-1.7433977723,53.8804538587,-1.5896573219,53.8575607216,,,,
912993,E02002337,E02002346,5,0,0,0,0,0,0,5,0,0,0,0,8873.4423620435,0.0508608769,0.2543043847,0.2543043847,-1.7433977723,53.8804538587,-1.6186437517,53.8500711391,,,,
