id,lon_origin,lat_origin,lon_dest,lat_dest,fastest_time_in_s,fastest_distance_in_m,quietest_time_in_s,quietest_distance_in_m
5802,-1.5609149148,53.8046175701,-1.5759700333,53.7720065627,1296,4908,1503,5598
5803,-1.5609149148,53.8046175701,-1.5544406537,53.7662624593,1465,5586,1568,5907
5804,-1.5609149148,53.8046175701,-1.5870012411,53.7585630809,1908,6566,2362,7768
5805,-1.5609149148,53.8046175701,-1.5221683155,53.7596112618,1944,7317,2511,8556
5806,-1.5609149148,53.8046175701,-1.6160378671,53.7575906876,2388,7933,3618,11135
5807,-1.5609149148,53.8046175701,-1.6522103299,53.7560427315,3321,10984,3944,11685
5808,-1.5609149148,53.8046175701,-1.4497412823,53.7516900235,2531,11053,3237,12672
5809,-1.5609149148,53.8046175701,-1.4787898939,53.7512783244,2334,9864,3498,13299
5810,-1.5609149148,53.8046175701,-1.5367152244,53.7528293516,2203,8501,2656,8968
5811,-1.5609149148,53.8046175701,-1.4668471226,53.7445513485,2711,11023,3902,14548
5812,-1.5609149148,53.8046175701,-1.5552160268,53.7479997938,2288,7388,3134,9863
5813,-1.5609149148,53.8046175701,-1.582351837,53.7438491095,2454,8988,3363,10008
5814,-1.5609149148,53.8046175701,-1.3907128949,53.7377548683,3456,15952,4143,16221
5815,-1.5609149148,53.8046175701,-1.5993137073,53.7414729237,2830,9171,3899,11224
5816,-1.5609149148,53.8046175701,-1.517214909,53.734746307,2915,11168,3694,11526
5817,-1.5609149148,53.8046175701,-1.6099686404,53.731849243,3386,10829,4633,13136
5818,-1.5609149148,53.8046175701,-1.5867043323,53.832819017,1160,4284,1472,5424
5819,-1.5609149148,53.8046175701,-1.5650215028,53.8179856472,552,1895,560,1896
5820,-1.5609149148,53.8046175701,-1.5455825172,53.7962246679,494,1858,546,1796
5821,-1.5609149148,53.8046175701,-1.5182092462,53.7749327017,1241,5552,1511,5541
5822,-1.523831007,53.804524144,-1.347653388,53.9226868903,4875,20680,5288,22989
5823,-1.523831007,53.804524144,-1.6876952052,53.9007791557,4620,18127,5381,19324
5824,-1.523831007,53.804524144,-1.3576524285,53.8825638629,3912,16804,4118,17705
5825,-1.523831007,53.804524144,-1.4710718403,53.8916514302,3502,13754,3749,14013
5826,-1.523831007,53.804524144,-1.6243652108,53.8858954673,3759,13141,4342,14635
5827,-1.523831007,53.804524144,-1.7105896018,53.87071637,4670,17746,5331,19152
5828,-1.523831007,53.804524144,-1.6941821605,53.8680881823,4449,15526,5172,18295
5829,-1.523831007,53.804524144,-1.5553319814,53.869697221,2841,9540,3235,11239
5830,-1.523831007,53.804524144,-1.5253058419,53.8541243112,2212,7308,2253,7647
5831,-1.523831007,53.804524144,-1.5896573219,53.8575607216,2597,8793,2914,9669
5832,-1.523831007,53.804524144,-1.6186437517,53.8500711391,2909,9661,3356,10868
5833,-1.523831007,53.804524144,-1.5519706135,53.8492478781,2086,6581,2499,8405
5834,-1.523831007,53.804524144,-1.604851375,53.8460916699,2574,8401,3021,9608
5835,-1.523831007,53.804524144,-1.4977270094,53.8433559571,1645,5334,1835,5708
5836,-1.523831007,53.804524144,-1.645681837,53.8471890098,3514,11168,4120,13435
5837,-1.523831007,53.804524144,-1.4409663716,53.8449366971,2350,8763,2556,9664
5838,-1.523831007,53.804524144,-1.5316182735,53.8418058636,1762,5484,1849,5527
5839,-1.523831007,53.804524144,-1.5182369926,53.84054915,1518,4781,1626,5137
5840,-1.523831007,53.804524144,-1.5485327985,53.8394232219,1725,5612,1952,6486
5841,-1.523831007,53.804524144,-1.6698365717,53.8396256342,3433,13358,4152,15267
5842,-1.523831007,53.804524144,-1.6291347025,53.835990229,2631,9344,3285,11695
5843,-1.523831007,53.804524144,-1.4598015075,53.8357920354,2073,7208,2074,7309
5844,-1.523831007,53.804524144,-1.3697425356,53.8308039574,2872,11963,3196,12008
5845,-1.523831007,53.804524144,-1.5647986011,53.834548605,1535,5160,1706,5942
5846,-1.523831007,53.804524144,-1.5143714712,53.8291749544,1130,3332,1238,3688
5847,-1.523831007,53.804524144,-1.6131811509,53.8306166402,2292,8541,2712,9592
5848,-1.523831007,53.804524144,-1.5348689623,53.828844426,1276,4152,1290,3783
5849,-1.523831007,53.804524144,-1.4664255759,53.8267392129,1599,5662,1655,5947
5850,-1.523831007,53.804524144,-1.4940384943,53.827020389,1202,4275,1204,4304
5851,-1.523831007,53.804524144,-1.5512470911,53.822437902,1273,3942,1480,4593
5852,-1.523831007,53.804524144,-1.6852862057,53.8243425956,3673,14359,4744,16362
5853,-1.523831007,53.804524144,-1.479266593,53.820355325,1053,4266,1053,4266
5854,-1.523831007,53.804524144,-1.4421484083,53.8218248926,1794,6951,2081,6635
5855,-1.523831007,53.804524144,-1.530848943,53.8193025853,774,2767,773,2614
5856,-1.523831007,53.804524144,-1.5813803838,53.8184752721,1354,4834,1685,5804
5857,-1.523831007,53.804524144,-1.5978264373,53.8174200785,1633,6018,1909,6815
5858,-1.523831007,53.804524144,-1.5006442299,53.815492733,642,2212,678,2490
5859,-1.523831007,53.804524144,-1.5194226834,53.8153651938,446,1812,449,1656
5860,-1.523831007,53.804524144,-1.4640100536,53.814328863,1243,4875,1228,4790
5861,-1.523831007,53.804524144,-1.6550978034,53.8176424986,2928,11940,3189,12170
5862,-1.523831007,53.804524144,-1.5121470392,53.8110109367,429,1202,429,1202
5863,-1.523831007,53.804524144,-1.5711081108,53.8110117037,1121,4158,1210,4172
5864,-1.523831007,53.804524144,-1.5450850219,53.8096337814,617,2078,613,1980
5865,-1.523831007,53.804524144,-1.5824764839,53.8079116016,1225,4793,1368,4868
5866,-1.523831007,53.804524144,-1.4237982697,53.8075625094,1866,7489,1878,7613
5867,-1.523831007,53.804524144,-1.6352400439,53.808721822,2718,9690,2960,9930
5868,-1.523831007,53.804524144,-1.6102509195,53.8088425684,1966,7985,2192,8145
5869,-1.523831007,53.804524144,-1.4912905295,53.8084967192,697,2809,697,2809
5870,-1.523831007,53.804524144,-1.4693922426,53.8062954254,1287,4445,1295,5156
5871,-1.523831007,53.804524144,-1.6682097793,53.8056954082,3073,11016,3742,13884
5872,-1.523831007,53.804524144,-1.5609149148,53.8046175701,934,2906,961,2960
5873,-1.523831007,53.804524144,-1.523831007,53.804524144,0,0,0,0
5874,-1.523831007,53.804524144,-1.5096383515,53.8031039327,506,1683,506,1683
5875,-1.523831007,53.804524144,-1.6932426898,53.8043391989,3816,12971,4743,17302
5876,-1.523831007,53.804524144,-1.611086847,53.8011739849,2054,7202,2382,7357
5877,-1.523831007,53.804524144,-1.646020275,53.7991338977,2970,10149,3569,11550
5878,-1.523831007,53.804524144,-1.460795059,53.7829085208,1618,6161,1630,6263
5879,-1.523831007,53.804524144,-1.5026560497,53.78732075,751,3135,767,3142
5880,-1.523831007,53.804524144,-1.5794874121,53.7971878792,1307,4886,1510,4856
5881,-1.523831007,53.804524144,-1.4836544556,53.7825528843,1039,4675,1089,5129
5882,-1.523831007,53.804524144,-1.4368532119,53.7923560633,1997,7242,2169,8395
5883,-1.523831007,53.804524144,-1.3874627589,53.795090583,2828,11002,3569,12226
5884,-1.523831007,53.804524144,-1.5185093357,53.7923791487,512,1901,528,1908
5885,-1.523831007,53.804524144,-1.68442047,53.7897676905,4475,13027,5290,16329
5886,-1.523831007,53.804524144,-1.3695940677,53.7871307636,3096,11725,4035,14065
5887,-1.523831007,53.804524144,-1.609748378,53.7908519873,1962,7154,2126,7317
5888,-1.523831007,53.804524144,-1.6531563541,53.7886108817,3227,10988,3927,12966
5889,-1.523831007,53.804524144,-1.6306694818,53.782634954,2822,9348,3093,9955
5890,-1.523831007,53.804524144,-1.5870002098,53.7877647368,1528,5568,1755,5803
5891,-1.523831007,53.804524144,-1.5612145536,53.7847868814,1059,4295,1267,4376
5892,-1.523831007,53.804524144,-1.6064431662,53.7762799407,2474,8365,2837,8464
5893,-1.523831007,53.804524144,-1.5451628768,53.781746077,935,3644,1196,4862
5894,-1.523831007,53.804524144,-1.5495116861,53.7742881837,1261,4542,1486,5640
5895,-1.523831007,53.804524144,-1.4119631696,53.7684705358,2744,10993,3656,12744
5896,-1.523831007,53.804524144,-1.3368001311,53.7642201515,4232,15903,6081,20514
5897,-1.523831007,53.804524144,-1.3777795008,53.7683968144,3396,13109,4907,16569
5898,-1.523831007,53.804524144,-1.5759700333,53.7720065627,1689,6193,1852,6245
5899,-1.523831007,53.804524144,-1.5544406537,53.7662624593,1474,5376,1939,7216
5900,-1.523831007,53.804524144,-1.5311318696,53.766273027,1520,5366,1764,6641
5901,-1.523831007,53.804524144,-1.5870012411,53.7585630809,2366,8665,2711,8415
5902,-1.523831007,53.804524144,-1.5221683155,53.7596112618,1717,6200,2054,7627
5903,-1.523831007,53.804524144,-1.6160378671,53.7575906876,2728,9409,3967,11782
5904,-1.523831007,53.804524144,-1.6522103299,53.7560427315,3661,12460,4885,14475
5905,-1.523831007,53.804524144,-1.4787898939,53.7512783244,2107,8747,3041,12370
5906,-1.523831007,53.804524144,-1.5367152244,53.7528293516,2091,7507,2199,8039
5907,-1.523831007,53.804524144,-1.5552160268,53.7479997938,2488,7851,2677,8934
5908,-1.523831007,53.804524144,-1.582351837,53.7438491095,2682,9338,3741,11558
5909,-1.523831007,53.804524144,-1.5993137073,53.7414729237,3205,10485,4277,12774
5910,-1.523831007,53.804524144,-1.517214909,53.734746307,2744,10176,3237,10597
5911,-1.523831007,53.804524144,-1.6099686404,53.731849243,3844,12928,5011,14686
5912,-1.523831007,53.804524144,-1.548726411,53.7278916122,3239,11703,3893,12561
5913,-1.523831007,53.804524144,-1.5867043323,53.832819017,1733,6101,2049,6719
5914,-1.523831007,53.804524144,-1.5650215028,53.8179856472,1203,3766,1264,3903
5915,-1.523831007,53.804524144,-1.5455825172,53.7962246679,582,2478,882,2409
5916,-1.523831007,53.804524144,-1.5182092462,53.7749327017,1014,4435,1071,4607
5917,-1.5096383515,53.8031039327,-1.347653388,53.9226868903,4706,20340,5111,22626
5918,-1.5096383515,53.8031039327,-1.6876952052,53.9007791557,4777,18764,5587,20598
5919,-1.5096383515,53.8031039327,-1.3576524285,53.8825638629,3743,16464,3941,17342
5920,-1.5096383515,53.8031039327,-1.4710718403,53.8916514302,3483,13914,3943,15191
5921,-1.5096383515,53.8031039327,-1.6243652108,53.8858954673,3916,13778,4548,15909
5922,-1.5096383515,53.8031039327,-1.7433977723,53.8804538587,6015,22164,6870,24222
5923,-1.5096383515,53.8031039327,-1.7105896018,53.87071637,4816,18542,5401,20054
5924,-1.5096383515,53.8031039327,-1.6941821605,53.8680881823,4655,16800,5242,19197
5925,-1.5096383515,53.8031039327,-1.6785346758,53.8686194272,4546,15977,5342,18712
5926,-1.5096383515,53.8031039327,-1.5553319814,53.869697221,2874,9937,3441,12513
5927,-1.5096383515,53.8031039327,-1.6224194963,53.8628501517,3396,12040,3916,13505
5928,-1.5096383515,53.8031039327,-1.6775621599,53.8561494482,4337,15188,4758,16930
5929,-1.5096383515,53.8031039327,-1.5253058419,53.8541243112,2245,7705,2277,8034
5930,-1.5096383515,53.8031039327,-1.5896573219,53.8575607216,2803,10067,3120,10943
5931,-1.5096383515,53.8031039327,-1.6186437517,53.8500711391,3115,10935,3562,12142
5932,-1.5096383515,53.8031039327,-1.5519706135,53.8492478781,2119,6978,2705,9679
5933,-1.5096383515,53.8031039327,-1.604851375,53.8460916699,2780,9675,3227,10882
5934,-1.5096383515,53.8031039327,-1.4977270094,53.8433559571,1678,5731,2022,7040
5935,-1.5096383515,53.8031039327,-1.645681837,53.8471890098,3720,12442,4190,14337
5936,-1.5096383515,53.8031039327,-1.4409663716,53.8449366971,2181,8423,2379,9301
5937,-1.5096383515,53.8031039327,-1.5316182735,53.8418058636,1795,5881,1936,6377
5938,-1.5096383515,53.8031039327,-1.5182369926,53.84054915,1551,5178,1650,5524
5939,-1.5096383515,53.8031039327,-1.5485327985,53.8394232219,1758,6009,1888,6411
5940,-1.5096383515,53.8031039327,-1.6698365717,53.8396256342,3579,14154,4222,16169
5941,-1.5096383515,53.8031039327,-1.6291347025,53.835990229,2837,10618,3355,12597
5942,-1.5096383515,53.8031039327,-1.4598015075,53.8357920354,1904,6868,1897,6946
5943,-1.5096383515,53.8031039327,-1.3697425356,53.8308039574,2702,10821,2916,11423
5944,-1.5096383515,53.8031039327,-1.5143714712,53.8291749544,1163,3729,1262,4075
5945,-1.5096383515,53.8031039327,-1.6131811509,53.8306166402,2498,9815,3044,11317
5946,-1.5096383515,53.8031039327,-1.5348689623,53.828844426,1330,4433,1377,4633
5947,-1.5096383515,53.8031039327,-1.4664255759,53.8267392129,1430,5322,1478,5584
5948,-1.5096383515,53.8031039327,-1.4940384943,53.827020389,1033,3935,1027,3941
5949,-1.5096383515,53.8031039327,-1.5512470911,53.822437902,1479,5216,1567,5443
5950,-1.5096383515,53.8031039327,-1.6852862057,53.8243425956,3819,15155,4814,17264
5951,-1.5096383515,53.8031039327,-1.479266593,53.820355325,884,3926,876,3903
5952,-1.5096383515,53.8031039327,-1.4421484083,53.8218248926,1624,5809,1801,6050
5953,-1.5096383515,53.8031039327,-1.530848943,53.8193025853,853,3328,860,3464
5954,-1.5096383515,53.8031039327,-1.5813803838,53.8184752721,1560,6108,1891,7078
5955,-1.5096383515,53.8031039327,-1.5978264373,53.8174200785,1839,7292,2438,9439
5956,-1.5096383515,53.8031039327,-1.5006442299,53.815492733,501,2127,501,2127
5957,-1.5096383515,53.8031039327,-1.5194226834,53.8153651938,470,2177,479,2223
5958,-1.5096383515,53.8031039327,-1.4640100536,53.814328863,986,4236,968,4151
5959,-1.5096383515,53.8031039327,-1.6413464562,53.8153341658,2908,11099,3220,12502
5960,-1.5096383515,53.8031039327,-1.6550978034,53.8176424986,3074,12736,3259,13072
5961,-1.5096383515,53.8031039327,-1.5121470392,53.8110109367,359,1406,381,1473
5962,-1.5096383515,53.8031039327,-1.5711081108,53.8110117037,1327,5432,1416,5446
5963,-1.5096383515,53.8031039327,-1.5450850219,53.8096337814,823,3352,819,3254
5964,-1.5096383515,53.8031039327,-1.5824764839,53.8079116016,1418,5748,1791,6333
5965,-1.5096383515,53.8031039327,-1.4237982697,53.8075625094,1566,6396,1618,6974
5966,-1.5096383515,53.8031039327,-1.6352400439,53.808721822,2864,10486,3030,10832
5967,-1.5096383515,53.8031039327,-1.6102509195,53.8088425684,2112,8781,2262,9047
5968,-1.5096383515,53.8031039327,-1.4912905295,53.8084967192,411,2085,408,2085
5969,-1.5096383515,53.8031039327,-1.4693922426,53.8062954254,902,3300,1035,4517
5970,-1.5096383515,53.8031039327,-1.6682097793,53.8056954082,3219,11812,3812,14786
5971,-1.5096383515,53.8031039327,-1.5609149148,53.8046175701,1140,4180,1167,4234
5972,-1.5096383515,53.8031039327,-1.523831007,53.804524144,326,1683,326,1683
5973,-1.5096383515,53.8031039327,-1.5096383515,53.8031039327,0,0,0,0
5974,-1.5096383515,53.8031039327,-1.6932426898,53.8043391989,3962,13767,4813,18204
5975,-1.5096383515,53.8031039327,-1.611086847,53.8011739849,2200,7998,2417,8550
5976,-1.5096383515,53.8031039327,-1.646020275,53.7991338977,3116,10945,3639,12452
5977,-1.5096383515,53.8031039327,-1.460795059,53.7829085208,1233,5016,1233,5016
5978,-1.5096383515,53.8031039327,-1.5026560497,53.78732075,504,2765,554,2764
5979,-1.5096383515,53.8031039327,-1.5794874121,53.7971878792,1453,5682,1545,6049
5980,-1.5096383515,53.8031039327,-1.4836544556,53.7825528843,692,3882,692,3882
5981,-1.5096383515,53.8031039327,-1.4368532119,53.7923560633,1612,6097,1772,7148
5982,-1.5096383515,53.8031039327,-1.3874627589,53.795090583,2443,9857,3172,10979
5983,-1.5096383515,53.8031039327,-1.5185093357,53.7923791487,367,1854,427,1855
5984,-1.5096383515,53.8031039327,-1.3695940677,53.7871307636,2711,10580,3638,12818
5985,-1.5096383515,53.8031039327,-1.609748378,53.7908519873,2108,7950,2161,8510
5986,-1.5096383515,53.8031039327,-1.6531563541,53.7886108817,3373,11784,3997,13868
5987,-1.5096383515,53.8031039327,-1.5870002098,53.7877647368,1674,6364,1825,6705
5988,-1.5096383515,53.8031039327,-1.5612145536,53.7847868814,1187,5063,1337,5278
5989,-1.5096383515,53.8031039327,-1.6064431662,53.7762799407,2602,9133,2907,9366
5990,-1.5096383515,53.8031039327,-1.5451628768,53.781746077,965,4426,1153,5175
5991,-1.5096383515,53.8031039327,-1.5495116861,53.7742881837,1291,5324,1443,5953
5992,-1.5096383515,53.8031039327,-1.4119631696,53.7684705358,2414,10308,3259,11497
5993,-1.5096383515,53.8031039327,-1.3368001311,53.7642201515,3847,14758,5684,19267
5994,-1.5096383515,53.8031039327,-1.3777795008,53.7683968144,3011,11964,4510,15322
5995,-1.5096383515,53.8031039327,-1.5759700333,53.7720065627,1719,6975,1898,7858
5996,-1.5096383515,53.8031039327,-1.5544406537,53.7662624593,1531,6577,1896,7529
5997,-1.5096383515,53.8031039327,-1.5870012411,53.7585630809,2512,9461,2757,10028
5998,-1.5096383515,53.8031039327,-1.5221683155,53.7596112618,1661,6455,2011,7940
5999,-1.5096383515,53.8031039327,-1.6522103299,53.7560427315,3789,13228,4955,15377
6000,-1.5096383515,53.8031039327,-1.4497412823,53.7516900235,2241,10137,2390,10941
6001,-1.5096383515,53.8031039327,-1.4787898939,53.7512783244,1999,9057,2998,12683
6002,-1.5096383515,53.8031039327,-1.5367152244,53.7528293516,2050,7839,2156,8352
6003,-1.5096383515,53.8031039327,-1.4668471226,53.7445513485,2376,10216,4468,14105
6004,-1.5096383515,53.8031039327,-1.5552160268,53.7479997938,2534,9065,2634,9247
6005,-1.5096383515,53.8031039327,-1.582351837,53.7438491095,2739,10539,3698,11871
6006,-1.5096383515,53.8031039327,-1.5993137073,53.7414729237,3262,11686,4234,13087
6007,-1.5096383515,53.8031039327,-1.6099686404,53.731849243,3972,13619,4968,14999
6008,-1.5096383515,53.8031039327,-1.5867043323,53.832819017,1939,7375,2255,7993
6009,-1.5096383515,53.8031039327,-1.5650215028,53.8179856472,1409,5040,1470,5177
6010,-1.5096383515,53.8031039327,-1.5455825172,53.7962246679,728,3274,952,3311
6011,-1.5096383515,53.8031039327,-1.5182092462,53.7749327017,958,4690,1060,4852
6012,-1.6932426898,53.8043391989,-1.347653388,53.9226868903,6947,30077,8472,36454
6013,-1.6932426898,53.8043391989,-1.7052666419,53.9113271892,3956,16183,4831,16955
6014,-1.6932426898,53.8043391989,-1.6876952052,53.9007791557,3779,14674,4538,15696
6015,-1.6932426898,53.8043391989,-1.4710718403,53.8916514302,5344,22669,6520,26094
6016,-1.6932426898,53.8043391989,-1.6243652108,53.8858954673,3336,12324,3943,13009
6017,-1.6932426898,53.8043391989,-1.7433977723,53.8804538587,3858,13914,4540,14205
6018,-1.6932426898,53.8043391989,-1.7105896018,53.87071637,2644,10120,3354,10521
6019,-1.6932426898,53.8043391989,-1.6941821605,53.8680881823,2481,9256,3140,9504
6020,-1.6932426898,53.8043391989,-1.6785346758,53.8686194272,2750,9741,3368,10203
6021,-1.6932426898,53.8043391989,-1.5553319814,53.869697221,3674,14412,4507,16505
6022,-1.6932426898,53.8043391989,-1.6224194963,53.8628501517,2599,9424,3214,10048
6023,-1.6932426898,53.8043391989,-1.6775621599,53.8561494482,2323,7990,2784,8421
6024,-1.6932426898,53.8043391989,-1.5253058419,53.8541243112,3783,14508,4661,18329
6025,-1.6932426898,53.8043391989,-1.5896573219,53.8575607216,2767,11017,3600,13110
6026,-1.6932426898,53.8043391989,-1.6186437517,53.8500711391,2369,8203,2984,8827
6027,-1.6932426898,53.8043391989,-1.5519706135,53.8492478781,3279,12458,4053,15760
6028,-1.6932426898,53.8043391989,-1.604851375,53.8460916699,2481,8932,3263,11155
6029,-1.6932426898,53.8043391989,-1.4977270094,53.8433559571,3932,15694,4645,18924
6030,-1.6932426898,53.8043391989,-1.645681837,53.8471890098,1906,6784,2497,7351
6031,-1.6932426898,53.8043391989,-1.4409663716,53.8449366971,4910,20316,6012,25905
6032,-1.6932426898,53.8043391989,-1.5316182735,53.8418058636,3529,13392,4172,16094
6033,-1.6932426898,53.8043391989,-1.5182369926,53.84054915,3732,14598,4436,17671
6034,-1.6932426898,53.8043391989,-1.6698365717,53.8396256342,1461,5954,1825,6394
6035,-1.6932426898,53.8043391989,-1.6291347025,53.835990229,1515,6241,2006,7886
6036,-1.6932426898,53.8043391989,-1.4598015075,53.8357920354,4633,18761,5530,23550
6037,-1.6932426898,53.8043391989,-1.3697425356,53.8308039574,5790,24003,6967,29765
6038,-1.6932426898,53.8043391989,-1.5647986011,53.834548605,2908,11404,3287,13481
6039,-1.6932426898,53.8043391989,-1.5143714712,53.8291749544,3661,14080,4318,16961
6040,-1.6932426898,53.8043391989,-1.6131811509,53.8306166402,1926,7819,2482,9079
6041,-1.6932426898,53.8043391989,-1.5348689623,53.828844426,3280,12935,3908,15598
6042,-1.6932426898,53.8043391989,-1.4664255759,53.8267392129,4474,18298,5111,22188
6043,-1.6932426898,53.8043391989,-1.4940384943,53.827020389,3984,16677,4622,19721
6044,-1.6932426898,53.8043391989,-1.5512470911,53.822437902,2883,11320,3697,14955
6045,-1.6932426898,53.8043391989,-1.6852862057,53.8243425956,640,2841,640,2841
